7	15	34	1
7	16	34	1
7	17	34	1
7	18	34	1
7	19	34	1
7	20	34	1
7	21	34	1
7	22	34	1
7	23	34	1
7	12	35	1
7	13	35	1
7	15	35	1
7	16	35	1
7	17	35	1
7	18	35	1
7	19	35	1
7	21	35	1
7	22	35	1
7	23	35	1
7	26	40	1
7	28	61	1
7	30	62	1
7	24	63	1
7	28	63	1
7	34	63	1
7	2	64	1
7	11	64	1
7	21	64	1
7	4	65	1
7	27	65	1
7	1	70	1
7	2	70	1
7	3	70	1
7	4	70	1
7	5	70	1
7	6	70	1
7	11	70	1
7	12	70	1
7	14	70	1
7	15	70	1
7	16	70	1
7	17	70	1
7	19	70	1
7	21	70	1
7	23	70	1
7	24	70	1
7	26	70	1
7	27	70	1
7	28	70	1
7	29	70	1
7	30	70	1
7	31	70	1
7	32	70	1
7	33	70	1
7	34	70	1
6	3	1	1
6	4	1	1
6	9	1	1
6	12	1	1
6	14	1	1
6	15	1	1
6	17	1	1
6	19	1	1
6	20	1	1
6	23	1	1
6	25	1	1
6	26	1	1
6	28	1	1
6	29	1	1
6	31	1	1
6	33	1	1
6	34	1	1
6	11	12	1
6	23	13	1
6	8	15	1
6	4	19	1
6	1	20	1
6	5	20	1
6	7	20	1
6	9	20	1
6	4	21	1
6	5	21	1
6	2	26	1
6	19	26	1
6	24	26	1
6	26	26	1
6	27	26	1
6	28	26	1
6	30	26	1
6	32	26	1
6	9	27	1
6	28	27	1
6	31	27	1
6	32	27	1
6	15	30	1
6	10	32	1
6	8	35	1
6	7	36	1
6	15	36	1
6	6	38	1
6	3	40	1
6	34	40	1
6	34	41	1
6	31	42	1
6	31	43	1
6	3	44	1
6	11	46	1
6	24	46	1
6	30	46	1
6	14	47	1
6	18	47	1
6	19	47	1
6	25	47	1
6	2	48	1
6	11	48	1
6	4	49	1
6	7	49	1
6	23	52	1
6	22	55	1
6	13	58	1
6	28	58	1
6	29	58	1
6	3	59	1
6	28	59	1
6	20	60	1
6	22	60	1
6	27	60	1
6	9	61	1
6	13	61	1
6	16	61	1
6	26	61	1
6	27	61	1
6	7	63	1
6	26	63	1
6	27	63	1
6	26	68	1
6	27	68	1
6	27	69	1
6	1	70	1
6	2	70	1
6	3	70	1
6	4	70	1
6	5	70	1
6	6	70	1
6	7	70	1
6	8	70	1
6	9	70	1
6	10	70	1
6	11	70	1
6	13	70	1
6	16	70	1
6	17	70	1
6	18	70	1
6	19	70	1
6	20	70	1
6	21	70	1
6	22	70	1
6	23	70	1
6	24	70	1
6	25	70	1
6	27	70	1
6	28	70	1
6	29	70	1
6	30	70	1
6	31	70	1
6	32	70	1
6	34	70	1
5	1	1	1
5	2	1	1
5	3	1	1
5	4	1	1
5	5	1	1
5	6	1	1
5	7	1	1
5	8	1	1
5	9	1	1
5	10	1	1
5	18	1	1
5	2	2	1
5	4	2	1
5	5	2	1
5	8	2	1
5	9	2	1
5	10	2	1
5	17	2	1
5	1	3	1
5	2	3	1
5	3	3	1
5	4	3	1
5	6	3	1
5	7	3	1
5	8	3	1
5	9	3	1
5	17	3	1
5	2	4	1
5	5	4	1
5	6	4	1
5	7	4	1
5	8	4	1
5	9	4	1
5	10	4	1
5	33	4	1
5	42	4	1
5	1	5	1
5	2	5	1
5	3	5	1
5	4	5	1
5	7	5	1
5	8	5	1
5	9	5	1
5	10	5	1
5	11	5	1
5	1	6	1
5	2	6	1
5	5	6	1
5	10	6	1
5	11	6	1
5	33	6	1
5	1	7	1
5	2	7	1
5	3	7	1
5	4	7	1
5	10	7	1
5	11	7	1
5	27	7	1
5	1	8	1
5	2	8	1
5	4	8	1
5	5	8	1
5	7	8	1
5	8	8	1
5	10	8	1
5	1	9	1
5	3	9	1
5	4	9	1
5	5	9	1
5	6	9	1
5	7	9	1
5	8	9	1
5	1	10	1
5	2	10	1
5	3	10	1
5	4	10	1
5	1	11	1
5	2	11	1
5	3	11	1
5	4	11	1
5	5	11	1
5	7	11	1
5	8	11	1
5	17	11	1
5	21	11	1
5	37	11	1
5	1	12	1
5	2	12	1
5	3	12	1
5	4	12	1
5	5	12	1
5	6	12	1
5	7	12	1
5	8	12	1
5	9	12	1
5	12	12	1
5	13	12	1
5	14	12	1
5	15	12	1
5	16	12	1
5	17	12	1
5	18	12	1
5	19	12	1
5	20	12	1
5	21	12	1
5	22	12	1
5	23	12	1
5	36	12	1
5	37	12	1
5	1	13	1
5	2	13	1
5	3	13	1
5	5	13	1
5	6	13	1
5	8	13	1
5	10	13	1
5	12	13	1
5	13	13	1
5	14	13	1
5	15	13	1
5	16	13	1
5	17	13	1
5	18	13	1
5	19	13	1
5	20	13	1
5	21	13	1
5	22	13	1
5	23	13	1
5	32	13	1
5	35	13	1
5	36	13	1
5	37	13	1
5	1	14	1
5	2	14	1
5	3	14	1
5	4	14	1
5	5	14	1
5	6	14	1
5	7	14	1
5	9	14	1
5	10	14	1
5	11	14	1
5	12	14	1
5	13	14	1
5	14	14	1
5	16	14	1
5	1	15	1
5	2	15	1
5	3	15	1
5	5	15	1
5	6	15	1
5	10	15	1
5	12	15	1
5	13	15	1
5	14	15	1
5	16	15	1
5	20	15	1
5	36	15	1
5	1	16	1
5	2	16	1
5	3	16	1
5	4	16	1
5	5	16	1
5	6	16	1
5	7	16	1
5	8	16	1
5	10	16	1
5	11	16	1
5	12	16	1
5	13	16	1
5	14	16	1
5	15	16	1
5	16	16	1
5	17	16	1
5	18	16	1
5	19	16	1
5	20	16	1
5	21	16	1
5	22	16	1
5	23	16	1
5	1	17	1
5	2	17	1
5	3	17	1
5	4	17	1
5	5	17	1
5	6	17	1
5	7	17	1
5	8	17	1
5	9	17	1
5	10	17	1
5	11	17	1
5	12	17	1
5	13	17	1
5	14	17	1
5	16	17	1
5	17	17	1
5	18	17	1
5	19	17	1
5	20	17	1
5	21	17	1
5	23	17	1
5	2	18	1
5	4	18	1
5	5	18	1
5	6	18	1
5	7	18	1
5	8	18	1
5	9	18	1
5	10	18	1
5	11	18	1
5	15	18	1
5	16	18	1
5	38	18	1
5	1	19	1
5	2	19	1
5	4	19	1
5	5	19	1
5	6	19	1
5	7	19	1
5	9	19	1
5	10	19	1
5	11	19	1
5	21	19	1
5	1	20	1
5	3	20	1
5	4	20	1
5	5	20	1
5	6	20	1
5	9	20	1
5	11	20	1
5	12	20	1
5	14	20	1
5	1	21	1
5	2	21	1
5	3	21	1
5	4	21	1
5	5	21	1
5	6	21	1
5	7	21	1
5	8	21	1
5	9	21	1
5	10	21	1
5	11	21	1
5	15	21	1
5	17	21	1
5	18	21	1
5	19	21	1
5	1	22	1
5	2	22	1
5	3	22	1
5	4	22	1
5	5	22	1
5	6	22	1
5	8	22	1
5	9	22	1
5	10	22	1
5	11	22	1
5	12	22	1
5	13	22	1
5	14	22	1
5	15	22	1
5	16	22	1
5	17	22	1
5	18	22	1
5	19	22	1
5	20	22	1
5	21	22	1
5	22	22	1
5	23	22	1
5	1	23	1
5	2	23	1
5	3	23	1
5	4	23	1
5	5	23	1
5	6	23	1
5	8	23	1
5	9	23	1
5	12	23	1
5	13	23	1
5	14	23	1
5	15	23	1
5	16	23	1
5	17	23	1
5	18	23	1
5	19	23	1
5	20	23	1
5	22	23	1
5	23	23	1
5	1	24	1
5	2	24	1
5	3	24	1
5	6	24	1
5	8	24	1
5	2	25	1
5	3	25	1
5	4	25	1
5	5	25	1
5	7	25	1
5	8	25	1
5	9	25	1
5	21	25	1
5	1	26	1
5	2	26	1
5	3	26	1
5	5	26	1
5	6	26	1
5	7	26	1
5	11	26	1
5	2	27	1
5	3	27	1
5	4	27	1
5	5	27	1
5	9	27	1
5	11	27	1
5	1	28	1
5	3	28	1
5	4	28	1
5	7	28	1
5	8	28	1
5	9	28	1
5	10	28	1
5	4	29	1
5	6	29	1
5	8	29	1
5	9	29	1
5	10	29	1
5	1	30	1
5	2	30	1
5	3	30	1
5	4	30	1
5	5	30	1
5	6	30	1
5	7	30	1
5	8	30	1
5	10	30	1
5	1	31	1
5	2	31	1
5	3	31	1
5	4	31	1
5	6	31	1
5	7	31	1
5	9	31	1
5	10	31	1
5	11	31	1
5	2	32	1
5	3	32	1
5	4	32	1
5	5	32	1
5	8	32	1
5	1	33	1
5	2	33	1
5	3	33	1
5	4	33	1
5	5	33	1
5	6	33	1
5	8	33	1
5	9	33	1
5	11	33	1
5	1	34	1
5	3	34	1
5	9	34	1
5	10	34	1
5	1	35	1
5	2	35	1
5	3	35	1
5	4	35	1
5	5	35	1
5	6	35	1
5	9	35	1
5	39	35	1
5	1	36	1
5	3	36	1
5	4	36	1
5	5	36	1
5	6	36	1
5	7	36	1
5	34	36	1
5	1	37	1
5	3	37	1
5	5	37	1
5	7	37	1
5	9	37	1
5	31	37	1
5	3	38	1
5	4	38	1
5	6	38	1
5	7	38	1
5	9	38	1
5	10	38	1
5	11	38	1
5	31	38	1
5	3	39	1
5	4	39	1
5	6	39	1
5	8	39	1
5	9	39	1
5	1	40	1
5	2	40	1
5	3	40	1
5	4	40	1
5	5	40	1
5	6	40	1
5	7	40	1
5	8	40	1
5	9	40	1
5	1	41	1
5	2	41	1
5	4	41	1
5	5	41	1
5	9	41	1
5	10	41	1
5	11	41	1
5	1	42	1
5	2	42	1
5	4	42	1
5	5	42	1
5	6	42	1
5	8	42	1
5	9	42	1
5	1	43	1
5	3	43	1
5	4	43	1
5	5	43	1
5	6	43	1
5	7	43	1
5	8	43	1
5	1	44	1
5	3	44	1
5	4	44	1
5	5	44	1
5	6	44	1
5	8	44	1
5	9	44	1
5	10	44	1
5	1	45	1
5	2	45	1
5	3	45	1
5	5	45	1
5	6	45	1
5	7	45	1
5	8	45	1
5	9	45	1
5	11	45	1
5	1	46	1
5	3	46	1
5	4	46	1
5	5	46	1
5	6	46	1
5	7	46	1
5	9	46	1
5	10	46	1
5	31	46	1
5	1	47	1
5	3	47	1
5	4	47	1
5	5	47	1
5	6	47	1
5	7	47	1
5	9	47	1
5	10	47	1
5	11	47	1
5	45	47	1
5	6	49	1
5	1	51	1
5	4	56	1
5	8	56	1
5	11	56	1
5	1	57	1
5	5	57	1
5	6	57	1
5	7	57	1
5	8	57	1
5	9	57	1
5	10	57	1
5	18	58	1
5	1	62	1
5	39	62	1
5	25	65	1
5	24	66	1
5	25	66	1
5	26	66	1
5	27	66	1
5	28	66	1
5	29	66	1
5	30	66	1
5	31	66	1
5	32	66	1
5	33	66	1
5	34	66	1
5	35	66	1
5	23	67	1
5	24	67	1
5	25	67	1
5	26	67	1
5	27	67	1
5	28	67	1
5	29	67	1
5	30	67	1
5	31	67	1
5	32	67	1
5	33	67	1
5	34	67	1
5	35	67	1
5	24	68	1
5	26	68	1
5	25	69	1
5	13	72	1
5	7	73	1
5	16	73	1
5	32	73	1
5	37	81	1
5	4	82	1
5	12	89	1
5	30	91	1
5	43	91	1
5	12	92	1
5	15	92	1
5	21	93	1
5	42	93	1
5	45	93	1
4	2	1	1
4	14	1	1
4	15	1	1
4	17	1	1
4	19	1	1
4	20	1	1
4	21	1	1
4	23	1	1
4	24	1	1
4	25	1	1
4	27	1	1
4	36	1	1
4	37	1	1
4	38	1	1
4	39	1	1
4	40	1	1
4	41	1	1
4	42	1	1
4	2	2	1
4	12	2	1
4	13	2	1
4	16	2	1
4	17	2	1
4	19	2	1
4	21	2	1
4	23	2	1
4	24	2	1
4	25	2	1
4	37	2	1
4	38	2	1
4	2	3	1
4	8	3	1
4	14	3	1
4	17	3	1
4	19	3	1
4	20	3	1
4	21	3	1
4	25	3	1
4	43	3	1
4	2	4	1
4	10	4	1
4	13	4	1
4	14	4	1
4	16	4	1
4	18	4	1
4	19	4	1
4	20	4	1
4	21	4	1
4	22	4	1
4	24	4	1
4	3	5	1
4	4	5	1
4	12	5	1
4	13	5	1
4	15	5	1
4	16	5	1
4	17	5	1
4	19	5	1
4	21	5	1
4	23	5	1
4	25	5	1
4	28	5	1
4	30	5	1
4	3	6	1
4	4	6	1
4	12	6	1
4	13	6	1
4	15	6	1
4	17	6	1
4	19	6	1
4	20	6	1
4	21	6	1
4	22	6	1
4	24	6	1
4	38	6	1
4	1	7	1
4	3	7	1
4	16	7	1
4	17	7	1
4	18	7	1
4	19	7	1
4	21	7	1
4	22	7	1
4	23	7	1
4	24	7	1
4	1	8	1
4	2	8	1
4	5	8	1
4	6	8	1
4	8	8	1
4	10	8	1
4	12	8	1
4	13	8	1
4	14	8	1
4	15	8	1
4	18	8	1
4	19	8	1
4	22	8	1
4	23	8	1
4	2	9	1
4	3	9	1
4	4	9	1
4	5	9	1
4	7	9	1
4	9	9	1
4	10	9	1
4	11	9	1
4	12	9	1
4	15	9	1
4	16	9	1
4	17	9	1
4	21	9	1
4	22	9	1
4	23	9	1
4	21	10	1
4	4	11	1
4	12	11	1
4	16	11	1
4	17	11	1
4	20	11	1
4	21	11	1
4	22	11	1
4	23	11	1
4	12	12	1
4	13	12	1
4	14	12	1
4	15	12	1
4	16	12	1
4	17	12	1
4	18	12	1
4	20	12	1
4	22	12	1
4	28	12	1
4	35	12	1
4	2	13	1
4	12	13	1
4	17	13	1
4	19	13	1
4	20	13	1
4	22	13	1
4	4	14	1
4	12	14	1
4	18	14	1
4	22	14	1
4	23	14	1
4	20	15	1
4	21	15	1
4	23	15	1
4	29	15	1
4	2	16	1
4	8	16	1
4	12	16	1
4	17	16	1
4	18	16	1
4	22	16	1
4	23	16	1
4	35	16	1
4	38	16	1
4	44	16	1
4	20	17	1
4	23	17	1
4	8	18	1
4	21	18	1
4	22	18	1
4	23	18	1
4	36	18	1
4	42	18	1
4	43	18	1
4	3	19	1
4	7	19	1
4	12	19	1
4	15	19	1
4	16	19	1
4	17	19	1
4	18	19	1
4	20	19	1
4	21	19	1
4	23	19	1
4	43	19	1
4	13	20	1
4	17	20	1
4	18	20	1
4	23	20	1
4	32	20	1
4	42	20	1
4	13	21	1
4	14	21	1
4	15	21	1
4	21	21	1
4	22	21	1
4	23	21	1
4	24	21	1
4	28	21	1
4	41	21	1
4	13	22	1
4	14	22	1
4	19	22	1
4	20	22	1
4	21	22	1
4	23	22	1
4	42	22	1
4	12	23	1
4	13	23	1
4	15	23	1
4	17	23	1
4	18	23	1
4	19	23	1
4	21	23	1
4	22	23	1
4	23	23	1
4	24	23	1
4	41	23	1
4	12	24	1
4	14	24	1
4	16	24	1
4	17	24	1
4	18	24	1
4	19	24	1
4	20	24	1
4	21	24	1
4	22	24	1
4	23	24	1
4	8	25	1
4	13	25	1
4	15	25	1
4	16	25	1
4	17	25	1
4	18	25	1
4	19	25	1
4	20	25	1
4	22	25	1
4	23	25	1
4	13	26	1
4	14	26	1
4	15	26	1
4	16	26	1
4	18	26	1
4	19	26	1
4	20	26	1
4	21	26	1
4	22	26	1
4	23	26	1
4	4	27	1
4	12	27	1
4	13	27	1
4	15	27	1
4	16	27	1
4	18	27	1
4	19	27	1
4	21	27	1
4	22	27	1
4	23	27	1
4	24	27	1
4	3	28	1
4	8	28	1
4	12	28	1
4	14	28	1
4	15	28	1
4	16	28	1
4	18	28	1
4	19	28	1
4	20	28	1
4	21	28	1
4	22	28	1
4	23	28	1
4	13	29	1
4	15	29	1
4	18	29	1
4	19	29	1
4	20	29	1
4	21	29	1
4	22	29	1
4	23	29	1
4	12	30	1
4	13	30	1
4	14	30	1
4	16	30	1
4	17	30	1
4	18	30	1
4	19	30	1
4	20	30	1
4	22	30	1
4	23	30	1
4	14	31	1
4	15	31	1
4	16	31	1
4	17	31	1
4	18	31	1
4	20	31	1
4	21	31	1
4	22	31	1
4	23	31	1
4	13	32	1
4	14	32	1
4	16	32	1
4	17	32	1
4	18	32	1
4	19	32	1
4	20	32	1
4	21	32	1
4	22	32	1
4	23	32	1
4	26	32	1
4	44	32	1
4	45	32	1
4	8	33	1
4	14	33	1
4	15	33	1
4	17	33	1
4	18	33	1
4	19	33	1
4	20	33	1
4	23	33	1
4	27	33	1
4	44	33	1
4	45	33	1
4	12	34	1
4	15	34	1
4	16	34	1
4	20	34	1
4	22	34	1
4	12	35	1
4	13	35	1
4	14	35	1
4	16	35	1
4	17	35	1
4	19	35	1
4	20	35	1
4	21	35	1
4	22	35	1
4	23	35	1
4	16	36	1
4	17	36	1
4	18	36	1
4	20	36	1
4	23	36	1
4	22	37	1
4	23	37	1
4	12	38	1
4	17	38	1
4	18	38	1
4	19	38	1
4	21	38	1
4	22	38	1
4	3	39	1
4	10	39	1
4	11	39	1
4	12	39	1
4	15	39	1
4	16	39	1
4	18	39	1
4	19	39	1
4	21	39	1
4	22	39	1
4	23	39	1
4	4	40	1
4	6	40	1
4	12	40	1
4	13	40	1
4	15	40	1
4	16	40	1
4	17	40	1
4	19	40	1
4	20	40	1
4	21	40	1
4	22	40	1
4	23	40	1
4	36	40	1
4	37	40	1
4	39	40	1
4	42	40	1
4	14	41	1
4	15	41	1
4	17	41	1
4	20	41	1
4	21	41	1
4	22	41	1
4	23	41	1
4	40	41	1
4	44	41	1
4	45	41	1
4	13	42	1
4	16	42	1
4	17	42	1
4	18	42	1
4	19	42	1
4	20	42	1
4	21	42	1
4	22	42	1
4	12	43	1
4	13	43	1
4	14	43	1
4	15	43	1
4	16	43	1
4	17	43	1
4	18	43	1
4	19	43	1
4	22	43	1
4	12	44	1
4	14	44	1
4	15	44	1
4	16	44	1
4	17	44	1
4	18	44	1
4	19	44	1
4	20	44	1
4	21	44	1
4	22	44	1
4	23	44	1
4	43	44	1
4	12	45	1
4	14	45	1
4	16	45	1
4	19	45	1
4	20	45	1
4	12	46	1
4	15	46	1
4	17	46	1
4	18	46	1
4	19	46	1
4	20	46	1
4	21	46	1
4	22	46	1
4	23	46	1
4	32	46	1
4	12	47	1
4	14	47	1
4	16	47	1
4	17	47	1
4	18	47	1
4	20	47	1
4	21	47	1
4	22	47	1
4	23	47	1
4	31	47	1
4	38	50	1
4	3	52	1
4	15	52	1
4	42	53	1
4	10	54	1
4	2	55	1
4	19	56	1
4	19	58	1
4	41	69	1
4	24	71	1
4	12	72	1
4	13	72	1
4	15	72	1
4	16	72	1
4	17	72	1
4	18	72	1
4	19	72	1
4	20	72	1
4	22	72	1
4	12	73	1
4	13	73	1
4	14	73	1
4	17	73	1
4	18	73	1
4	19	73	1
4	20	73	1
4	22	73	1
4	23	73	1
4	30	73	1
4	16	74	1
4	17	74	1
4	26	75	1
4	9	76	1
4	20	76	1
4	21	76	1
4	3	77	1
4	16	77	1
4	17	77	1
4	18	77	1
4	19	77	1
4	21	77	1
4	14	78	1
4	15	78	1
4	18	78	1
4	22	78	1
4	43	78	1
4	12	79	1
4	13	79	1
4	18	79	1
4	21	79	1
4	22	79	1
4	3	80	1
4	12	80	1
4	13	80	1
4	18	80	1
4	19	80	1
4	20	80	1
4	21	80	1
4	22	80	1
4	23	80	1
4	13	81	1
4	14	81	1
4	15	81	1
4	18	81	1
4	19	81	1
4	20	81	1
4	21	81	1
4	22	81	1
4	20	82	1
4	21	82	1
4	22	82	1
4	12	83	1
4	18	83	1
4	19	83	1
4	20	83	1
4	21	83	1
4	34	84	1
4	7	85	1
4	40	92	1
4	41	92	1
4	44	92	1
4	19	93	1
4	36	93	1
4	38	93	1
4	41	93	1
4	42	93	1
4	44	93	1
0	20	1	1
0	30	61	1
0	30	62	1
0	31	63	1
1	16	5	1
1	28	48	1
1	34	48	1
1	1	68	1
2	34	6	1
2	26	7	1
2	31	7	1
2	26	45	1
2	7	54	1
2	7	55	1
2	3	66	1
2	5	66	1
3	31	9	1
3	13	16	1
3	22	16	1
3	23	16	1
3	13	17	1
3	19	17	1
3	20	17	1
3	16	31	1
3	20	57	1
3	14	58	1
3	17	58	1
3	18	58	1
3	19	58	1
3	16	59	1
3	18	59	1
3	20	59	1
3	21	59	1
3	17	60	1
7	20	1	1
7	34	44	1
7	22	70	1
6	24	36	1
6	25	36	1
6	27	36	1
6	28	36	1
6	31	36	1
6	32	36	1
6	34	36	1
6	24	37	1
6	29	37	1
6	30	37	1
6	31	37	1
6	24	40	1
6	25	40	1
6	26	40	1
6	28	40	1
6	30	40	1
6	31	40	1
6	24	41	1
6	25	41	1
6	26	41	1
6	27	41	1
6	28	41	1
6	29	41	1
6	32	41	1
6	33	41	1
6	24	42	1
6	26	42	1
6	28	42	1
6	29	42	1
6	33	42	1
6	24	43	1
6	25	43	1
6	26	43	1
6	28	43	1
6	29	43	1
6	33	43	1
6	25	44	1
6	30	44	1
6	31	44	1
6	24	45	1
6	28	45	1
6	25	46	1
6	26	46	1
6	27	46	1
6	29	46	1
6	33	46	1
6	24	47	1
6	26	47	1
6	27	47	1
6	28	47	1
6	31	47	1
6	29	59	1
6	26	62	1
6	26	69	1
5	6	2	1
5	3	4	1
5	34	4	1
5	5	5	1
5	6	5	1
5	36	5	1
5	41	5	1
5	3	6	1
5	4	6	1
5	42	6	1
5	8	7	1
5	3	8	1
5	9	9	1
5	6	10	1
5	8	10	1
5	4	13	1
5	36	14	1
5	4	15	1
5	1	18	1
5	3	18	1
5	24	19	1
5	2	20	1
5	7	20	1
5	8	20	1
5	10	20	1
5	24	20	1
5	24	21	1
5	24	22	1
5	24	23	1
5	25	23	1
5	13	24	1
5	14	24	1
5	15	24	1
5	16	24	1
5	17	24	1
5	18	24	1
5	19	24	1
5	20	24	1
5	21	24	1
5	22	24	1
5	23	24	1
5	24	24	1
5	14	25	1
5	15	25	1
5	16	25	1
5	17	25	1
5	18	25	1
5	19	25	1
5	20	25	1
5	22	25	1
5	23	25	1
5	11	29	1
5	11	30	1
5	16	31	1
5	29	31	1
5	1	32	1
5	11	36	1
5	7	39	1
5	7	41	1
5	11	42	1
5	2	46	1
5	44	46	1
5	2	47	1
5	23	65	1
5	24	65	1
5	27	65	1
5	28	65	1
5	23	66	1
5	23	68	1
5	25	68	1
5	27	68	1
5	29	68	1
4	6	1	1
4	18	1	1
4	22	1	1
4	14	2	1
4	15	2	1
4	22	2	1
4	22	3	1
4	24	3	1
4	17	4	1
4	23	4	1
4	40	4	1
4	22	5	1
4	26	5	1
4	18	6	1
4	23	6	1
4	20	8	1
4	13	9	1
4	12	10	1
4	13	10	1
4	14	10	1
4	22	10	1
4	19	11	1
4	14	13	1
4	18	13	1
4	13	14	1
4	17	14	1
4	19	14	1
4	17	15	1
4	18	15	1
4	20	16	1
4	22	17	1
4	20	18	1
4	19	19	1
4	16	20	1
4	20	20	1
4	21	20	1
4	22	20	1
4	41	20	1
4	17	21	1
4	18	21	1
4	19	21	1
4	16	22	1
4	22	22	1
4	20	23	1
4	15	24	1
4	12	26	1
4	17	26	1
4	13	28	1
4	4	29	1
4	14	29	1
4	16	29	1
4	17	29	1
4	15	30	1
4	21	30	1
4	24	30	1
4	19	31	1
4	26	31	1
4	15	32	1
4	12	33	1
4	13	33	1
4	21	33	1
4	13	34	1
4	14	34	1
4	19	34	1
4	21	34	1
4	23	34	1
4	24	34	1
4	44	34	1
4	18	35	1
4	15	36	1
4	19	36	1
4	22	36	1
4	19	37	1
4	16	38	1
4	17	39	1
4	20	39	1
4	18	41	1
4	19	41	1
4	23	42	1
4	20	43	1
4	21	43	1
4	23	43	1
4	18	45	1
4	21	45	1
4	22	45	1
4	23	45	1
4	19	47	1
4	16	57	1
4	40	70	1
4	18	71	1
4	20	77	1
4	37	92	1
4	42	92	1
4	45	92	1
4	37	93	1
4	45	93	1
3	13	59	1
6	29	38	1
6	29	39	1
6	26	44	1
6	27	44	1
6	33	44	1
6	32	45	1
6	33	45	1
6	34	45	1
5	22	14	1
5	19	15	1
5	21	15	1
5	22	15	1
